0.012170385	0.000199778
0.016227181	0.000199778
0.020283976	0.000199778
0.024340771	0.000199778
0.028397566	0.00022475
0.032454361	0.00022475
0.036511156	0.00022475
0.040567951	0.00022475
0.044624746	0.000249723
0.048681542	0.000274695
0.052738337	0.000299667
0.056795132	0.000349612
0.060851927	0.000399556
0.064908722	0.000449501
0.068965517	0.000499445
0.073022312	0.000499445
0.077079108	0.000574362
0.081135903	0.000699223
0.085192698	0.000724195
0.089249493	0.00077414
0.093306288	0.000799112
0.097363083	0.000874029
0.101419878	0.000948946
0.105476673	0.00099889
0.109533469	0.001073807
0.113590264	0.001148724
0.117647059	0.00122364
0.121703854	0.001323529
0.125760649	0.001398446
0.129817444	0.001473363
0.133874239	0.001573252
0.137931034	0.001673141
0.14198783	0.00177303
0.146044625	0.001872919
0.15010142	0.001972808
0.154158215	0.002072697
0.15821501	0.002197558
0.162271805	0.002297447
0.1663286	0.002397336
0.170385396	0.002522198
0.174442191	0.002622087
0.178498986	0.00277192
0.182555781	0.002871809
0.186612576	0.002971698
0.190669371	0.003121532
0.194726166	0.003246393
0.198782961	0.003396226
0.202839757	0.003521088
0.206896552	0.003645949
0.210953347	0.003795782
0.215010142	0.003945616
0.219066937	0.00409545
0.223123732	0.004245283
0.227180527	0.004395117
0.231237323	0.00454495
0.235294118	0.004694784
0.239350913	0.004844617
0.243407708	0.005019423
0.247464503	0.005194229
0.251521298	0.005344062
0.255578093	0.005518868
0.259634888	0.005668701
0.263691684	0.005868479
0.267748479	0.006068257
0.271805274	0.006218091
0.275862069	0.006417869
0.279918864	0.006592675
0.283975659	0.006792453
0.288032454	0.006992231
0.292089249	0.007192009
0.296146045	0.007391787
0.30020284	0.007591565
0.304259635	0.007791343
0.30831643	0.007991121
0.312373225	0.008215871
0.31643002	0.008440622
0.320486815	0.0086404
0.324543611	0.00886515
0.328600406	0.009064928
0.332657201	0.009289678
0.336713996	0.009539401
0.340770791	0.009739179
0.344827586	0.009988901
0.348884381	0.010188679
0.352941176	0.010438402
0.356997972	0.010688124
0.361054767	0.010912875
0.365111562	0.011162597
0.369168357	0.011387347
0.373225152	0.011662042
0.377281947	0.011911765
0.381338742	0.012161487
0.385395538	0.01241121
0.389452333	0.012660932
0.393509128	0.012960599
0.397565923	0.013210322
0.401622718	0.013460044
0.405679513	0.013734739
0.409736308	0.013984462
0.413793103	0.014284129
0.417849899	0.014533851
0.421906694	0.014783574
0.425963489	0.015083241
0.430020284	0.015332963
0.434077079	0.01563263
0.438133874	0.015857381
0.442190669	0.016082131
0.446247465	0.016356826
0.45030426	0.016581576
0.454361055	0.016831299
0.45841785	0.017031077
0.462474645	0.017255827
0.46653144	0.017480577
0.470588235	0.017680355
0.47464503	0.017855161
0.478701826	0.018029967
0.482758621	0.018204772
0.486815416	0.018379578
0.490872211	0.018529412
0.494929006	0.018679245
0.498985801	0.018804107
0.503042596	0.018928968
0.507099391	0.019053829
0.511156187	0.01917869
0.515212982	0.019278579
0.519269777	0.019328524
0.523326572	0.019453385
0.527383367	0.019528302
0.531440162	0.019628191
0.535496957	0.019678135
0.539553753	0.01972808
0.543610548	0.019778024
0.547667343	0.019827969
0.551724138	0.019877913
0.555780933	0.019927858
0.559837728	0.019977802
0.563894523	0.020027747
0.567951318	0.020027747
0.572008114	0.020027747
0.576064909	0.020027747
0.580121704	0.020027747
0.584178499	0.020027747
0.588235294	0.020027747
0.592292089	0.020027747
0.596348884	0.020027747
0.60040568	0.020027747
0.604462475	0.020027747
0.60851927	0.020027747
0.612576065	0.020027747
0.61663286	0.020027747
0.620689655	0.020027747
0.62474645	0.020027747
0.628803245	0.020027747
0.632860041	0.020027747
0.636916836	0.020027747
0.640973631	0.020027747
0.645030426	0.020027747
0.649087221	0.020027747
0.653144016	0.020027747
0.657200811	0.020027747
0.661257606	0.020027747
0.665314402	0.020027747
0.669371197	0.020027747
0.673427992	0.020027747
0.677484787	0.020027747
0.681541582	0.020027747
0.685598377	0.020027747
0.689655172	0.020027747
0.693711968	0.020027747
0.697768763	0.020027747
0.701825558	0.020027747
0.705882353	0.020027747
0.709939148	0.020027747
0.713995943	0.020027747
0.718052738	0.020027747
0.722109533	0.020027747
0.726166329	0.020027747
0.730223124	0.020027747
0.734279919	0.020027747
0.738336714	0.020027747
0.742393509	0.020027747
0.746450304	0.020027747
0.750507099	0.020027747
0.754563895	0.020027747
0.75862069	0.020027747
0.762677485	0.020027747
0.76673428	0.020027747
0.770791075	0.020027747
0.77484787	0.020027747
0.778904665	0.020027747
0.78296146	0.020027747
0.787018256	0.020027747
0.791075051	0.020027747
0.795131846	0.020027747
0.799188641	0.020027747
0.803245436	0.020027747
0.807302231	0.020027747
0.811359026	0.020027747
0.815415822	0.020027747
0.819472617	0.020027747
0.823529412	0.020027747
0.827586207	0.020027747
0.831643002	0.020027747
0.835699797	0.020027747
0.839756592	0.020027747
0.843813387	0.020027747
0.847870183	0.020027747
0.851926978	0.020027747
0.855983773	0.020027747
0.860040568	0.020027747
0.864097363	0.020027747
0.868154158	0.020027747
0.872210953	0.020027747
0.876267748	0.020027747
0.880324544	0.020027747
0.884381339	0.020027747
0.888438134	0.020027747
0.892494929	0.020027747
0.896551724	0.020027747
0.900608519	0.020027747
0.904665314	0.020027747
0.90872211	0.020027747
0.912778905	0.020027747
0.9168357	0.020027747
0.920892495	0.020027747
0.92494929	0.020027747
0.929006085	0.020027747
0.93306288	0.020027747
0.937119675	0.020027747
0.941176471	0.020027747
0.945233266	0.020027747
0.949290061	0.020027747
0.953346856	0.020027747
0.957403651	0.020027747
0.961460446	0.020027747
0.965517241	0.020027747
0.969574037	0.020027747
0.973630832	0.020027747
0.977687627	0.020027747
0.981744422	0.020027747
0.985801217	0.020027747
0.989858012	0.020027747
0.993914807	0.020027747
0.997971602	0.020027747
1.002028398	0.020027747
1.006085193	0.020027747
1.010141988	0.020027747
1.014198783	0.020027747
1.018255578	0.020027747
1.022312373	0.020027747
1.026369168	0.020027747
1.030425963	0.020027747
1.034482759	0.020027747
1.038539554	0.020027747
1.042596349	0.020027747
1.046653144	0.020027747
1.050709939	0.020027747
1.054766734	0.020027747
1.058823529	0.020027747
1.062880325	0.020027747
1.06693712	0.020027747
1.070993915	0.020027747
1.07505071	0.020027747
1.079107505	0.020027747
1.0831643	0.020027747
1.087221095	0.020027747
1.09127789	0.020027747
1.095334686	0.020027747
1.099391481	0.020027747
1.103448276	0.020027747
1.107505071	0.020027747
1.111561866	0.020027747
1.115618661	0.020027747
1.119675456	0.020027747
1.123732252	0.020027747
1.127789047	0.020027747
1.131845842	0.020027747
1.135902637	0.020027747
1.139959432	0.020027747
1.144016227	0.020027747
1.148073022	0.020027747
1.152129817	0.020027747
1.156186613	0.020027747
1.160243408	0.020027747
1.164300203	0.020027747
1.168356998	0.020027747
1.172413793	0.020027747
1.176470588	0.020027747
1.180527383	0.020027747
1.184584178	0.020027747
1.188640974	0.020027747
1.192697769	0.020027747
1.196754564	0.020027747
1.200811359	0.020027747
1.204868154	0.020027747
1.208924949	0.020027747
1.212981744	0.020027747
1.21703854	0.020027747
1.221095335	0.020027747
1.22515213	0.020027747
1.229208925	0.020027747
1.23326572	0.020027747
1.237322515	0.020027747
1.24137931	0.020027747
1.245436105	0.020027747
1.249492901	0.020027747
1.253549696	0.020027747
1.257606491	0.020027747
1.261663286	0.020027747
1.265720081	0.020027747
1.269776876	0.020027747
1.273833671	0.020027747
1.277890467	0.020027747
1.281947262	0.020027747
1.286004057	0.020027747
1.290060852	0.020027747
1.294117647	0.020027747
1.298174442	0.020027747
1.302231237	0.020027747
1.306288032	0.020027747
1.310344828	0.020027747
1.314401623	0.020027747
1.318458418	0.020027747
1.322515213	0.020027747
1.326572008	0.020027747
1.330628803	0.020027747
1.334685598	0.020027747
1.338742394	0.020027747
1.342799189	0.020027747
1.346855984	0.020027747
1.350912779	0.020027747
1.354969574	0.020027747
1.359026369	0.020027747
1.363083164	0.020027747
1.367139959	0.020027747
1.371196755	0.020027747
1.37525355	0.020027747
1.379310345	0.020027747
1.38336714	0.020027747
1.387423935	0.020027747
1.39148073	0.020027747
1.395537525	0.020027747
1.39959432	0.020027747
1.403651116	0.020027747
1.407707911	0.020027747
