0	0.00000007
0.04040404	0.00014163
0.08080808	0.000553
0.12121212	0.0012342
0.16161616	0.00218523
0.2020202	0.00340609
0.24242424	0.00489678
0.28282828	0.00665729
0.32323232	0.00868764
0.36363636	0.01098781
0.4040404	0.01355782
0.44444444	0.01637804
0.48484848	0.01838081
0.52525252	0.01964554
0.56565656	0.02000208
0.6060606	0.02000211
0.64646464	0.02000212
0.68686868	0.0200021
0.72727272	0.02000208
0.76767676	0.02000208
0.8080808	0.02000209
0.84848484	0.0200018
0.88888888	0.02000213
0.92929292	0.02000211
0.96969696	0.0200021
1.010101	0.0200021
1.05050504	0.0200021
1.09090908	0.02000211
1.13131312	0.02000213
1.17171716	0.02000213
1.2121212	0.02000213
1.25252524	0.02000215
1.29292928	0.02000215
1.33333332	0.02000214
1.37373736	0.02000215
1.4141414	0.02000215
1.45454544	0.02006077
1.49494948	0.02031963
1.53535352	0.02073751
1.57575756	0.02146205
1.6161616	0.0224326
1.65656564	0.02360243
1.69696968	0.02504753
1.73737372	0.02666682
1.77777776	0.02842532
1.8181818	0.03039716
1.85858584	0.03254281
1.89898988	0.03483653
1.93939392	0.03688102
1.97979796	0.03835305
2.02020204	0.039422
2.06060608	0.04000388
2.10101012	0.04000411
2.14141416	0.04000417
2.1818182	0.04000416
2.22222224	0.04000414
2.26262628	0.04000411
2.30303032	0.04000409
2.34343436	0.04000408
2.3838384	0.04000409
2.42424244	0.04000411
2.46464648	0.04000413
2.50505052	0.04000418
2.54545456	0.04000418
2.5858586	0.04000416
2.62626264	0.04000414
2.66666668	0.04000412
2.70707072	0.04000411
2.74747476	0.04000411
2.7878788	0.04000412
2.82828284	0.04000413
2.86868688	0.04000415
2.90909092	0.04000418
2.94949496	0.04000419
2.989899	0.04000418
3.03030304	0.04000418
3.07070708	0.04000419
3.11111112	0.04000423
3.15151516	0.04000423
3.1919192	0.04000421
3.23232324	0.0400042
3.27272728	0.04000422
3.31313132	0.04000423
3.35353536	0.04000423
3.3939394	0.04000423
3.43434344	0.04000423
3.47474748	0.04000423
3.51515152	0.04000423
3.55555556	0.04000423
3.5959596	0.04000423
3.63636364	0.04000423
3.67676768	0.04000423
3.71717172	0.04000423
3.75757576	0.04000423
3.7979798	0.04000423
3.83838384	0.04000423
3.87878788	0.04000423
3.91919192	0.04000423
3.95959596	0.04000423
4	        0.04000423
