1.128		0.025
1.131		0.025
1.134		0.025
1.138		0.025
1.141		0.025
1.144		0.025
1.147		0.025
1.15		0.025
1.154		0.025
1.157		0.025
1.16		0.025
1.163		0.025
1.166		0.025
1.169		0.025
1.173		0.025
1.176		0.025
1.179		0.025
1.182		0.025
1.185		0.026
1.189		0.026
1.192		0.026
1.195		0.026
1.198		0.026
1.201		0.026
1.205		0.026
1.208		0.026
1.211		0.026
1.214		0.026
1.217		0.026
1.22		0.026
1.224		0.026
1.227		0.026
1.23		0.026
1.233		0.026
1.236		0.026
1.24		0.026
1.243		0.027
1.246		0.027
1.249		0.027
1.252		0.027
1.256		0.027
1.259		0.027
1.262		0.027
1.265		0.027
1.268		0.027
1.271		0.027
1.275		0.028
1.278		0.028
1.281		0.028
1.284		0.028
1.287		0.028
1.291		0.028
1.294		0.028
1.297		0.028
1.3		0.029
1.303		0.029
1.306		0.029
1.31		0.029
1.313		0.029
1.316		0.029
1.319		0.029
1.322		0.03
1.326		0.03
1.329		0.03
1.332		0.03
1.335		0.03
1.338		0.03
1.342		0.031
1.345		0.031
1.348		0.031
1.351		0.031
1.354		0.031
1.357		0.032
1.361		0.032
1.364		0.032
1.367		0.032
1.37		0.032
1.373		0.033
1.377		0.033
1.38		0.033
1.383		0.033
1.386		0.033
1.389		0.034
1.393		0.034
1.396		0.034
1.399		0.034
1.402		0.034
1.405		0.035
1.408		0.035
1.412		0.035
1.415		0.035
1.418		0.036
1.421		0.036
1.424		0.036
1.428		0.036
1.431		0.037
1.434		0.037
1.437		0.037
1.44		0.037
1.444		0.037
1.447		0.038
1.45		0.038
1.453		0.038
1.456		0.039
1.459		0.039
1.463		0.039
1.466		0.039
1.469		0.04
1.472		0.04
1.475		0.04
1.479		0.04
1.482		0.041
1.485		0.041
1.488		0.041
1.491		0.041
1.495		0.042
1.498		0.042
1.501		0.042
1.504		0.043
1.507		0.043
1.51		0.043
1.514		0.043
1.517		0.044
1.52		0.044
1.523		0.044
1.526		0.045
1.53		0.045
1.533		0.045
1.536		0.045
1.539		0.046
1.542		0.046
1.546		0.046
1.549		0.046
1.552		0.046
1.555		0.047
1.558		0.047
1.561		0.047
1.565		0.047
1.568		0.047
1.571		0.047
1.574		0.048
1.577		0.048
1.581		0.048
1.584		0.048
1.587		0.048
1.59		0.048
1.593		0.049
1.596		0.049
1.6		0.049
1.603		0.049
1.606		0.049
1.609		0.049
1.612		0.049
1.616		0.049
1.619		0.05
1.622		0.05
1.625		0.05
1.628		0.05
1.632		0.05
1.635		0.05
1.638		0.05
1.641		0.05
1.644		0.05
1.647		0.05
1.651		0.05
1.654		0.05
1.657		0.05
1.66		0.05
1.663		0.05
1.667		0.05
1.67		0.05
1.673		0.05
1.676		0.05
1.679		0.05
1.683		0.05
1.686		0.05
1.689		0.05
1.692		0.05
1.695		0.05
1.698		0.05
1.702		0.05
1.705		0.05
1.708		0.05
1.711		0.05
1.714		0.05
1.718		0.05
1.721		0.05
1.724		0.05
1.727		0.05
1.73		0.05
1.734		0.05
1.737		0.05
1.74		0.05
1.743		0.05
1.746		0.05
1.749		0.05
1.753		0.05
1.756		0.05
1.759		0.05
1.762		0.05
1.765		0.05
1.769		0.05
1.772		0.05
1.775		0.05
1.778		0.05
1.781		0.05
1.785		0.05
1.788		0.05
1.791		0.05
1.794		0.05
1.797		0.05
1.8		0.05
1.804		0.05
1.807		0.05
1.81		0.05
1.813		0.05
1.816		0.05
1.82		0.05
1.823		0.05
1.826		0.05
1.829		0.05
1.832		0.05
1.836		0.05
1.839		0.05
1.842		0.05
1.845		0.05
1.848		0.05
1.851		0.05
1.855		0.05
1.858		0.05
1.861		0.05
1.864		0.05
1.867		0.05
1.871		0.05
1.874		0.05
1.877		0.05
1.88		0.05
1.883		0.05
1.886		0.05
1.89		0.05
1.893		0.05
1.896		0.05
1.899		0.05
1.902		0.05
1.906		0.05
1.909		0.05
1.912		0.05
1.915		0.05
1.918		0.05
1.922		0.05
1.925		0.05
