0	0.00000007
0.01010101	0.00014163
0.02020202	0.000553
0.03030303	0.0012342
0.04040404	0.00218523
0.05050505	0.00340609
0.06060606	0.00489678
0.07070707	0.00665729
0.08080808	0.00868764
0.09090909	0.01098781
0.1010101	0.01355782
0.11111111	0.01637804
0.12121212	0.01838081
0.13131313	0.01964554
0.14141414	0.02000208
0.15151515	0.02000211
0.16161616	0.02000212
0.17171717	0.0200021
0.18181818	0.02000208
0.19191919	0.02000208
0.2020202	0.02000209
0.21212121	0.0200018
0.22222222	0.02000213
0.23232323	0.02000211
0.24242424	0.0200021
0.25252525	0.0200021
0.26262626	0.0200021
0.27272727	0.02000211
0.28282828	0.02000213
0.29292929	0.02000213
0.3030303	0.02000213
0.31313131	0.02000215
0.32323232	0.02000215
0.33333333	0.02000214
0.34343434	0.02000215
0.35353535	0.02000215
0.36363636	0.02006077
0.37373737	0.02031963
0.38383838	0.02073751
0.39393939	0.02146205
0.4040404	0.0224326
0.41414141	0.02360243
0.42424242	0.02504753
0.43434343	0.02666682
0.44444444	0.02842532
0.45454545	0.03039716
0.46464646	0.03254281
0.47474747	0.03483653
0.48484848	0.03688102
0.49494949	0.03835305
0.50505051	0.039422
0.51515152	0.04000388
0.52525253	0.04000411
0.53535354	0.04000417
0.54545455	0.04000416
0.55555556	0.04000414
0.56565657	0.04000411
0.57575758	0.04000409
0.58585859	0.04000408
0.5959596	0.04000409
0.60606061	0.04000411
0.61616162	0.04000413
0.62626263	0.04000418
0.63636364	0.04000418
0.64646465	0.04000416
0.65656566	0.04000414
0.66666667	0.04000412
0.67676768	0.04000411
0.68686869	0.04000411
0.6969697	0.04000412
0.70707071	0.04000413
0.71717172	0.04000415
0.72727273	0.04000418
0.73737374	0.04000419
0.74747475	0.04000418
0.75757576	0.04000418
0.76767677	0.04000419
0.77777778	0.04000423
0.78787879	0.04000423
0.7979798	0.04000421
0.80808081	0.0400042
0.81818182	0.04000422
0.82828283	0.04000423
0.83838384	0.04000423
0.84848485	0.04000423
0.85858586	0.03985251
0.86868687	0.03952837
0.87878788	0.03907466
0.88888889	0.03825511
0.8989899	0.03698823
0.90909091	0.03551116
0.91919192	0.03375183
0.92929293	0.03144095
0.93939394	0.0287939
0.94949495	0.02589016
0.95959596	0.02250896
0.96969697	0.01832434
0.97979798	0.01367978
0.98989899	0.00690222
1	0.00002729
